tweet_id,text,intent,historical_reply
2499236,"@AppleSupport No from back up so that i can still have my apps &amp; data from icloud!
If i set it up as new it won't download any",account_authentication,@713088 Alright. Go ahead and send us a DM so we can look into this with you. https://t.co/GDrqU22YpT
334931,@AppleSupport Yes I am. I updated a couple days ago and it’s happened twice.,ios_update,@195820 We'd like to further review this for you. Please DM us and we'll get started. https://t.co/GDrqU22YpT
622663,@AppleSupport Please help me test my iphone 6 plus battery.  Thanks,battery,@267789 We'd be happy to look into any battery issues you may be having. Can you tell us a bit more about what's going on with the battery on your iPhone 6 Plus?
188445,@AppleSupport wifi is always turn on #iOS11,ios_update,"@160221 We'd be glad to help with that. We have changed how you turn off Wi-Fi, you’ll find the steps here: https://t.co/G7BHuQnDS6"
1795726,@AppleSupport 11.0.3 . I noticed mostly with call and message.,notifications_messages,"@502931 Got it. Meet up with us in Direct Message. We'd like to continue running through some steps to resolve this, in there. https://t.co/GDrqU22YpT"
56957,"@AppleSupport I’m trying to download WatchOS 4.1, but it’s frozen on “Estimating time remaining”. nothing’s happening. what do I do?",app_crash_performance,"@128899 Thanks for reaching out! Take a look at the steps here under ""If you need help updating"": https://t.co/s6t9pl6tpv"
196142,"@AppleSupport any suggestions? Was even hooked up to charge but not showing on my phone as charging, and it’s not a dudf cable https://t.co/W10DsZYVim",battery,@162150 Glad to help. Was this update being completed in iTunes or via Wi-Fi?
365667,@AppleSupport the new update for iPhones has made my iPhone so slow,ios_update,"@202617 We can help. First, have you tried restarting your device and confirming all your apps are up to date?"
804104,@AppleSupport my iCloud has me locked out. I haven’t made any account changes and my laptop has me locked out. Major problem!,app_crash_performance,@311627 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
1218400,Just thought I’d give you a heads up @AppleSupport that there is a (very poor) spam email going around pretending to be a purchase on someone’s iTunes account to get their details. https://t.co/nIgIQHOa6Y,account_authentication,@405877 Glad you knew this wasn't from us. Check this out for tips on identifying phishing attempts: https://t.co/LNMCdqt6fD
1338887,@AppleSupport The only thing that works is restarting the phone. I connect to Bluetooth on my car and use the default Apple headphones otherwise.,connectivity,"@432301 Alright. Can you test this with music playing, Bluetooth disabled, and the device locked?"
257724,@AppleSupport I desperately try to re - login on my @115948 account but cannot get in - what’s up?!? #applemusic #fail,account_authentication,@177306 We're happy to help with your Apple Music. What happens when you try to log in? Do you get an error message?
157819,@115858 ok che è di giugno 2010... ma.. valutate voi... oggi era instabile l’ho girato e tutto l’alluminio era piegato... vi pare il caso? (Cliente Apple da 20anni) @AppleSupport https://t.co/jtGOsE48NI,general_support,@152263 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
215787,@AppleSupport my iPhone 6s is slow as f*ck since I did the update to ios11 and after 1hour screen time it’s empty #sucks,ios_update,@167313 We'd love to help. Does the issue only occur when using a specific app?
2345969,@AppleSupport I forgot my password and I’m waiting for my new ID for over one week!!! I called many times but nothing!!! I’m very upset,account_authentication,@678360 Thanks for reaching out. This article will show you how to check the status of your Account Recovery request: https://t.co/nXAGZj0EE7
243252,@AppleSupport ever since updating my iPhone 7 Plus to iOS 11 I’m having MAJOR Bluetooth connectivity issues with my Bluetooth speaker,ios_update,@173759 We'd like to assist as best we can. What exactly are you seeing happen?
410103,"I updated to iOS11, my phone keeps restarting every now and then. Any explanation? I have an iPhone6 @AppleSupport",ios_update,@212820 We'll gladly assist. Have you updated to iOS 11.0.2?
262233,"@AppleSupport Hi, I’d like to buy an app with my balance but keep getting asked for valid payment method. PayPal is no longer available.",purchase_billing,@178462 We've got an article to help: https://t.co/Y0YoIRcZa7 If you need more assistance reach out here: https://t.co/SDIe7UiyJN
152946,"@AppleSupport trying to find trade in value of iPad mini put in serial number now asking for model number, put that in now it’s saying only put in MPN, what the hell is that?😖#hardwork",device_hardware,@134621 We'd be happy to look into this issue with you. Please meet us in DM and we'll work with you there. https://t.co/GDrqU22YpT
848340,@AppleSupport If only it was as simple as a router reset 🙁 No it seems to be all wifi networks,connectivity,@321605 Got it. Let's take a closer look together. Please DM us about this Wi-Fi issue and we'll continue there. https://t.co/GDrqU22YpT
1906706,@AppleSupport Is there any problem with iCloud servers?,account_authentication,@568116 Currenlty all systems are good: https://t.co/7NVrDovSd8 Tell us the exact error message you get via DM and we can help: https://t.co/GDrqU22YpT
809502,"@AppleSupport The phone unlocks slower, hangs again and again, consumes a lot of battery, the notification feature is gone. What were you trying to do while developing this update ? @115858 @AppleSupport",battery,@312888 Let's create a backup of your data and update to iOS 11.0.3 to see if the issue persist. Here's how: https://t.co/80YRnjDFDk
253458,"@AppleSupport I think there's a bug in iOS 11 where if someone sends an iMessage to you while on airplane mode, you will never receive it.",ios_update,@176249 We'd like to look into this. Please click here to join us in DM: https://t.co/GDrqU2kzhr
35281,@AppleSupport why is my alarm sound not working when on silent and volume on lock screen not working after the update??,ios_update,@123689 We're here for you. Does this happen when Do Not Disturb is enabled? Do newly created alarms have the same issue?
1748732,Can you answer @AppleSupport what the difference is between Apple Music and ITunes Match? Do I need both? Thanks!,media_music,"@300638 We know how important music can be. Learn about Apple Music here: https://t.co/sCAwjWdSKv

iTunes Match: https://t.co/1B6aeGz5sd"
2381317,"@AppleSupport Ok, it’s worked now. But I found an answer on the Apple forum that said it’s because my phone is struggling to connect to iCloud. Is there a way to rectify this? Just as this is happening every day at the moment and I really need access to my pictures... thanks!",account_authentication,"@542207 We're glad the issue is resolved. To be sure you're connected to iCloud, you'll want to have a strong network connection."
122337,dear @AppleSupport my devices and computer get slower and slower with every update. might want to look into that. not to be rude,ios_update,@143283 Hi. We're here to help you. DM us and we can look into your issues there. https://t.co/GDrqU22YpT
188613,@AppleSupport i searched for and and asked siri to open it and nothing,general_support,@160270 Let's check Restrictions are enabled and blocking any Apps and features next:  https://t.co/eiyAtwvrU1
953202,So @AppleSupport asked me to take their issues to DM to be solved. I messaged them and am getting little no responses so here we are again. https://t.co/vqyTh1IlHz,notifications_messages,@346167 We've received your DM and we'll continue to provide support for you there. Thank you for your patience.
1146719,@AppleSupport my phone keeps crashing .,app_crash_performance,"@302979 That's not what we'd like to hear, and want to help stop this from happening. Tell us more about what you're experiencing."
1458100,@AppleSupport Finally got Battery under control with 11.03 then battery drains again with 11.1 on my 6s. What’s up?,battery,@458428 We can help out. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT
360297,@AppleSupport Thanks! I hope I get good karma for “buying” their product back for them 😊🖤,general_support,"@201328 You're so welcome, and we hope so too!"
291697,@185468 @AppleSupport Two more issues I noticed with iPhone 6s 1-why the WiFi is sometime activated automatically? 2-the brightness is automatically increasing.,connectivity,@185467 Thanks for reaching out. DM where you are seeing Wi-Fi enable itself so we can help out. https://t.co/GDrqU22YpT
304462,"@AppleSupport Thank you, DM just sent",general_support,@188706 We've received your DM and will continue with you there! Be on the lookout for our reply. Thank you!
